"","ID","age","gender","group","image","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","condition","Trial","artist","genre"
"1063",27,27,"Female","1F","images_rothko\abstract_6.png",4,4,3,3,3,4,"no",5,4,3,"yes",1,24,"rothko","abstract"
"1064",27,27,"Female","1F","images_rothko\abstract_7.png",4,4,3,3,3,3,"no",5,4,3,"yes",1,25,"rothko","abstract"
"1065",27,27,"Female","1F","images_rothko\abstract_8.png",4,3,2,3,3,3,"no",5,4,3,"yes",1,26,"rothko","abstract"
"1066",27,27,"Female","1F","images_rothko\abstract_5.png",4,4,3,3,2,3,"no",5,4,3,"yes",1,27,"rothko","abstract"
"1067",27,27,"Female","1F","images_rothko\abstract_10.png",5,5,5,3,3,3,"no",5,4,3,"yes",1,28,"rothko","abstract"
"1068",27,27,"Female","1F","images_rothko\abstract_9.png",4,4,4,3,3,3,"no",5,4,3,"yes",1,29,"rothko","abstract"
"1069",27,27,"Female","1F","images_rothko\abstract_2.png",4,4,4,2,3,3,"no",5,4,3,"yes",1,30,"rothko","abstract"
"1070",27,27,"Female","1F","images_pollock\abstract_19.png",5,5,6,3,4,3,"no",5,4,3,"yes",1,31,"pollock","abstract"
"1071",27,27,"Female","1F","images_pollock\abstract_11.png",5,5,6,4,6,4,"no",5,4,3,"yes",1,32,"pollock","abstract"
"1072",27,27,"Female","1F","images_pollock\abstract_14.png",6,6,5,3,5,4,"no",5,4,3,"yes",1,33,"pollock","abstract"
"1073",27,27,"Female","1F","images_pollock\abstract_13.png",5,5,5,4,5,3,"no",5,4,3,"yes",1,34,"pollock","abstract"
"1074",27,27,"Female","1F","images_pollock\abstract_20.png",5,4,5,3,5,3,"no",5,4,3,"yes",1,35,"pollock","abstract"
"1075",27,27,"Female","1F","images_pollock\abstract_16.png",5,5,6,2,3,3,"no",5,4,3,"yes",1,36,"pollock","abstract"
"1076",27,27,"Female","1F","images_pollock\abstract_12.png",4,4,5,3,5,3,"no",5,4,3,"yes",1,37,"pollock","abstract"
"1077",27,27,"Female","1F","images_pollock\abstract_18.png",5,5,5,4,6,3,"no",5,4,3,"yes",1,38,"pollock","abstract"
"1078",27,27,"Female","1F","images_pollock\abstract_15.png",4,4,6,2,6,3,"no",5,4,3,"yes",1,39,"pollock","abstract"
"1079",27,27,"Female","1F","images_pollock\abstract_17.png",5,4,5,3,6,3,"no",5,4,3,"yes",1,40,"pollock","abstract"
